Unnamed: 0,neg_word,pos_word,hyphen_word,negative_affix,tokenizer,neg_bytes,neg_correct,soft_neg_correct,pos_bytes,pos_correct,soft_pos_correct,hyphen_bytes,hyphen_correct,soft_hyphen_correct,tokenizer_type,NegMorph,tokenized_into
19250,discontinue,continue,dis-continue,dis,GPT-2,"['disc', 'ont', 'in', 'ue']",Incorrect,Correct,['continue'],False,Not segmented,"['dis', '-', 'continue']",Correct,Correct,byte_level_bpe,Under-segmented,disc
19253,discontinue,continue,dis-continue,dis,RoBERTa-base,"['disc', 'ont', 'in', 'ue']",Incorrect,Correct,['continue'],False,Not segmented,"['dis', '-', 'continue']",Correct,Correct,byte_level_bpe,Under-segmented,disc
19254,discontinue,continue,dis-continue,dis,XLNet-base,['discontinue'],Not segmented,Correct,['continue'],False,Not segmented,"['dis', '-', 'continue']",Correct,Correct,sentencepiece,Under-segmented,discontinue
19255,discontinue,continue,dis-continue,dis,Flan-T5-xxl,"['discontinu', 'e']",Incorrect,Correct,['continue'],False,Not segmented,"['dis', '-', 'continu', 'e']",Correct,Correct,sentencepiece,Under-segmented,discontinu
19258,discontinue,continue,dis-continue,dis,BERT-base,"['disco', 'nti', 'nu', 'e']",Incorrect,Correct,['continue'],False,Not segmented,"['di', 's', '-', 'continue']",Incorrect,Incorrect,wordpiece,Under-segmented,disco
19259,discontinue,continue,dis-continue,dis,ELECTRA-base,"['disco', 'nti', 'nu', 'e']",Incorrect,Correct,['continue'],False,Not segmented,"['di', 's', '-', 'continue']",Incorrect,Incorrect,wordpiece,Under-segmented,disco
19260,uncork,cork,un-cork,un,GPT-2,"['unc', 'ork']",Incorrect,Correct,"['c', 'ork']",False,Incorrect,"['un', '-', 'c', 'ork']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19262,uncork,cork,un-cork,un,GPT-4,"['unc', 'ork']",Incorrect,Correct,"['c', 'ork']",False,Incorrect,"['un', '-c', 'ork']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19263,uncork,cork,un-cork,un,RoBERTa-base,"['unc', 'ork']",Incorrect,Correct,"['c', 'ork']",False,Incorrect,"['un', '-', 'c', 'ork']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19270,uncouple,couple,un-couple,un,GPT-2,"['unc', 'ouple']",Incorrect,Correct,"['c', 'ouple']",False,Incorrect,"['un', '-', 'c', 'ouple']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19272,uncouple,couple,un-couple,un,GPT-4,"['unc', 'ouple']",Incorrect,Correct,"['cou', 'ple']",False,Incorrect,"['un', '-c', 'ouple']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19273,uncouple,couple,un-couple,un,RoBERTa-base,"['unc', 'ouple']",Incorrect,Correct,"['c', 'ouple']",False,Incorrect,"['un', '-', 'c', 'ouple']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19284,uncover,cover,un-cover,un,XLNet-base,['uncover'],Not segmented,Correct,['cover'],False,Not segmented,"['un', '-', 'cover']",Correct,Correct,sentencepiece,Under-segmented,uncover
19285,uncover,cover,un-cover,un,Flan-T5-xxl,['uncover'],Not segmented,Correct,['cover'],False,Not segmented,"['un', '-', 'cover']",Correct,Correct,sentencepiece,Under-segmented,uncover
19287,uncover,cover,un-cover,un,ALBERT,['uncover'],Not segmented,Correct,['cover'],False,Not segmented,"['un', '-', 'cover']",Correct,Correct,sentencepiece,Under-segmented,uncover
19288,uncover,cover,un-cover,un,BERT-base,['uncover'],Not segmented,Correct,['cover'],False,Not segmented,"['un', '-', 'cover']",Correct,Correct,wordpiece,Under-segmented,uncover
19289,uncover,cover,un-cover,un,ELECTRA-base,['uncover'],Not segmented,Correct,['cover'],False,Not segmented,"['un', '-', 'cover']",Correct,Correct,wordpiece,Under-segmented,uncover
19290,uncrate,crate,un-crate,un,GPT-2,"['unc', 'rate']",Incorrect,Correct,"['c', 'rate']",False,Incorrect,"['un', '-', 'c', 'rate']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19292,uncrate,crate,un-crate,un,GPT-4,"['unc', 'rate']",Incorrect,Correct,['crate'],False,Not segmented,"['un', '-c', 'rate']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19293,uncrate,crate,un-crate,un,RoBERTa-base,"['unc', 'rate']",Incorrect,Correct,"['c', 'rate']",False,Incorrect,"['un', '-', 'c', 'rate']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19294,uncrate,crate,un-crate,un,XLNet-base,"['unc', 'rate']",Incorrect,Correct,['crate'],False,Not segmented,"['un', '-', 'c', 'rate']",Correct,Correct,sentencepiece,Under-segmented,unc
19297,uncrate,crate,un-crate,un,ALBERT,"['unc', 'rate']",Incorrect,Correct,['crate'],False,Not segmented,"['un', '-', 'c', 'rate']",Correct,Correct,sentencepiece,Under-segmented,unc
19300,decrescendo,crescendo,de-crescendo,de,GPT-2,"['dec', 'res', 'cend', 'o']",Incorrect,Correct,"['c', 'res', 'cend', 'o']",False,Incorrect,"['de', '-', 'c', 'res', 'cend', 'o']",Correct,Correct,byte_level_bpe,Under-segmented,dec
19302,decrescendo,crescendo,de-crescendo,de,GPT-4,"['dec', 'res', 'c', 'endo']",Incorrect,Correct,"['c', 'res', 'c', 'endo']",False,Incorrect,"['de', '-c', 'res', 'c', 'endo']",Correct,Correct,byte_level_bpe,Under-segmented,dec
19303,decrescendo,crescendo,de-crescendo,de,RoBERTa-base,"['dec', 'res', 'cend', 'o']",Incorrect,Correct,"['c', 'res', 'cend', 'o']",False,Incorrect,"['de', '-', 'c', 'res', 'cend', 'o']",Correct,Correct,byte_level_bpe,Under-segmented,dec
19304,decrescendo,crescendo,de-crescendo,de,XLNet-base,"['dec', 're', 's', 'cen', 'do']",Incorrect,Correct,"['cre', 's', 'cen', 'do']",False,Incorrect,"['de', '-', 'c', 're', 's', 'cen', 'do']",Correct,Correct,sentencepiece,Under-segmented,dec
19306,decrescendo,crescendo,de-crescendo,de,LLama-2-13B,"['dec', 'res', 'c', 'endo']",Incorrect,Correct,"['cres', 'c', 'endo']",False,Incorrect,"['de', '-', 'c', 'res', 'c', 'endo']",Correct,Correct,sentencepiece,Under-segmented,dec
19307,decrescendo,crescendo,de-crescendo,de,ALBERT,"['dec', 're', 's', 'cen', 'do']",Incorrect,Correct,"['cre', 's', 'cen', 'do']",False,Incorrect,"['de', '-', 'cre', 's', 'cen', 'do']",Correct,Correct,sentencepiece,Under-segmented,dec
19308,decrescendo,crescendo,de-crescendo,de,BERT-base,"['dec', 'res', 'cend', 'o']",Incorrect,Correct,"['cr', 'es', 'cend', 'o']",False,Incorrect,"['de', '-', 'cr', 'es', 'cend', 'o']",Correct,Correct,wordpiece,Under-segmented,dec
19309,decrescendo,crescendo,de-crescendo,de,ELECTRA-base,"['dec', 'res', 'cend', 'o']",Incorrect,Correct,"['cr', 'es', 'cend', 'o']",False,Incorrect,"['de', '-', 'cr', 'es', 'cend', 'o']",Correct,Correct,wordpiece,Under-segmented,dec
19310,decriminalise,criminalise,de-criminalise,de,GPT-2,"['dec', 'riminal', 'ise']",Incorrect,Correct,"['criminal', 'ise']",False,Incorrect,"['de', '-', 'criminal', 'ise']",Correct,Correct,byte_level_bpe,Under-segmented,dec
19313,decriminalise,criminalise,de-criminalise,de,RoBERTa-base,"['dec', 'riminal', 'ise']",Incorrect,Correct,"['criminal', 'ise']",False,Incorrect,"['de', '-', 'criminal', 'ise']",Correct,Correct,byte_level_bpe,Under-segmented,dec
19316,decriminalise,criminalise,de-criminalise,de,LLama-2-13B,"['dec', 'riminal', 'ise']",Incorrect,Correct,"['criminal', 'ise']",False,Incorrect,"['de', '-', 'c', 'riminal', 'ise']",Correct,Correct,sentencepiece,Under-segmented,dec
19318,decriminalise,criminalise,de-criminalise,de,BERT-base,"['dec', 'rim', 'inal', 'ise']",Incorrect,Correct,"['criminal', 'ise']",False,Incorrect,"['de', '-', 'criminal', 'ise']",Correct,Correct,wordpiece,Under-segmented,dec
19319,decriminalise,criminalise,de-criminalise,de,ELECTRA-base,"['dec', 'rim', 'inal', 'ise']",Incorrect,Correct,"['criminal', 'ise']",False,Incorrect,"['de', '-', 'criminal', 'ise']",Correct,Correct,wordpiece,Under-segmented,dec
19320,decriminalize,criminalize,de-criminalize,de,GPT-2,"['dec', 'riminal', 'ize']",Incorrect,Correct,"['criminal', 'ize']",False,Incorrect,"['de', '-', 'criminal', 'ize']",Correct,Correct,byte_level_bpe,Under-segmented,dec
19323,decriminalize,criminalize,de-criminalize,de,RoBERTa-base,"['dec', 'riminal', 'ize']",Incorrect,Correct,"['criminal', 'ize']",False,Incorrect,"['de', '-', 'criminal', 'ize']",Correct,Correct,byte_level_bpe,Under-segmented,dec
19326,decriminalize,criminalize,de-criminalize,de,LLama-2-13B,"['dec', 'riminal', 'ize']",Incorrect,Correct,"['criminal', 'ize']",False,Incorrect,"['de', '-', 'c', 'riminal', 'ize']",Correct,Correct,sentencepiece,Under-segmented,dec
19328,decriminalize,criminalize,de-criminalize,de,BERT-base,"['dec', 'rim', 'inal', 'ize']",Incorrect,Correct,"['criminal', 'ize']",False,Incorrect,"['de', '-', 'criminal', 'ize']",Correct,Correct,wordpiece,Under-segmented,dec
19329,decriminalize,criminalize,de-criminalize,de,ELECTRA-base,"['dec', 'rim', 'inal', 'ize']",Incorrect,Correct,"['criminal', 'ize']",False,Incorrect,"['de', '-', 'criminal', 'ize']",Correct,Correct,wordpiece,Under-segmented,dec
19330,uncross,cross,un-cross,un,GPT-2,"['unc', 'ross']",Incorrect,Correct,['cross'],False,Not segmented,"['un', '-', 'cross']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19332,uncross,cross,un-cross,un,GPT-4,"['unc', 'ross']",Incorrect,Correct,['cross'],False,Not segmented,"['un', '-cross']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19333,uncross,cross,un-cross,un,RoBERTa-base,"['unc', 'ross']",Incorrect,Correct,['cross'],False,Not segmented,"['un', '-', 'cross']",Correct,Correct,byte_level_bpe,Under-segmented,unc
19350,undeceive,deceive,un-deceive,un,GPT-2,"['und', 'e', 'ceive']",Incorrect,Correct,"['de', 'ceive']",True,Incorrect,"['un', '-', 'de', 'ceive']",Correct,Correct,byte_level_bpe,Under-segmented,und
19352,undeceive,deceive,un-deceive,un,GPT-4,"['unde', 'ceive']",Incorrect,Correct,"['de', 'ceive']",True,Incorrect,"['un', '-de', 'ceive']",Correct,Correct,byte_level_bpe,Under-segmented,unde
19353,undeceive,deceive,un-deceive,un,RoBERTa-base,"['und', 'e', 'ceive']",Incorrect,Correct,"['de', 'ceive']",True,Incorrect,"['un', '-', 'de', 'ceive']",Correct,Correct,byte_level_bpe,Under-segmented,und
19354,undeceive,deceive,un-deceive,un,XLNet-base,"['unde', 'ce', 'ive']",Incorrect,Correct,['deceive'],False,Not segmented,"['un', '-', 'de', 'ce', 'ive']",Correct,Correct,sentencepiece,Under-segmented,unde
19355,undeceive,deceive,un-deceive,un,Flan-T5-xxl,"['unde', 'ce', 'ive']",Incorrect,Correct,"['de', 'ce', 'ive']",True,Incorrect,"['un', '-', 'de', 'ce', 'ive']",Correct,Correct,sentencepiece,Under-segmented,unde
19356,undeceive,deceive,un-deceive,un,LLama-2-13B,"['und', 'e', 'ce', 'ive']",Incorrect,Correct,"['dece', 'ive']",False,Incorrect,"['un', '-', 'de', 'ce', 'ive']",Correct,Correct,sentencepiece,Under-segmented,und
19357,undeceive,deceive,un-deceive,un,ALBERT,"['unde', 'ce', 'ive']",Incorrect,Correct,['deceive'],False,Not segmented,"['un', '-', 'de', 'ce', 'ive']",Correct,Correct,sentencepiece,Under-segmented,unde
19358,undeceive,deceive,un-deceive,un,BERT-base,"['und', 'ece', 'ive']",Incorrect,Correct,"['dec', 'ei', 've']",False,Incorrect,"['un', '-', 'dec', 'ei', 've']",Correct,Correct,wordpiece,Under-segmented,und
19359,undeceive,deceive,un-deceive,un,ELECTRA-base,"['und', 'ece', 'ive']",Incorrect,Correct,"['dec', 'ei', 've']",False,Incorrect,"['un', '-', 'dec', 'ei', 've']",Correct,Correct,wordpiece,Under-segmented,und
19360,decrease,increase,de-crease,de,GPT-2,"['dec', 're', 'ase']",Incorrect,Correct,"['incre', 'ase']",False,Incorrect,"['de', '-', 'cre', 'ase']",Correct,Correct,byte_level_bpe,Under-segmented,dec
19363,decrease,increase,de-crease,de,RoBERTa-base,"['dec', 're', 'ase']",Incorrect,Correct,"['incre', 'ase']",False,Incorrect,"['de', '-', 'cre', 'ase']",Correct,Correct,byte_level_bpe,Under-segmented,dec
19364,decrease,increase,de-crease,de,XLNet-base,['decrease'],Not segmented,Correct,['increase'],False,Not segmented,"['de', '-', 'crease']",Correct,Correct,sentencepiece,Under-segmented,decrease
19365,decrease,increase,de-crease,de,Flan-T5-xxl,['decrease'],Not segmented,Correct,['increase'],False,Not segmented,"['de', '-', 'crease']",Correct,Correct,sentencepiece,Under-segmented,decrease
19366,decrease,increase,de-crease,de,LLama-2-13B,['decrease'],Not segmented,Correct,['increase'],False,Not segmented,"['de', '-', 'cre', 'ase']",Correct,Correct,sentencepiece,Under-segmented,decrease
19367,decrease,increase,de-crease,de,ALBERT,['decrease'],Not segmented,Correct,['increase'],False,Not segmented,"['de', '-', 'crea', 'se']",Correct,Correct,sentencepiece,Under-segmented,decrease
19368,decrease,increase,de-crease,de,BERT-base,['decrease'],Not segmented,Correct,['increase'],False,Not segmented,"['de', '-', 'cr', 'ease']",Correct,Correct,wordpiece,Under-segmented,decrease
19369,decrease,increase,de-crease,de,ELECTRA-base,['decrease'],Not segmented,Correct,['increase'],False,Not segmented,"['de', '-', 'cr', 'ease']",Correct,Correct,wordpiece,Under-segmented,decrease
19380,demobilise,mobilise,de-mobilise,de,GPT-2,"['dem', 'obil', 'ise']",Incorrect,Correct,"['m', 'obil', 'ise']",False,Incorrect,"['de', '-', 'm', 'obil', 'ise']",Correct,Correct,byte_level_bpe,Under-segmented,dem
19382,demobilise,mobilise,de-mobilise,de,GPT-4,"['dem', 'obil', 'ise']",Incorrect,Correct,"['m', 'obil', 'ise']",False,Incorrect,"['de', '-m', 'obil', 'ise']",Correct,Correct,byte_level_bpe,Under-segmented,dem
19383,demobilise,mobilise,de-mobilise,de,RoBERTa-base,"['dem', 'obil', 'ise']",Incorrect,Correct,"['m', 'obil', 'ise']",False,Incorrect,"['de', '-', 'm', 'obil', 'ise']",Correct,Correct,byte_level_bpe,Under-segmented,dem
19386,demobilise,mobilise,de-mobilise,de,LLama-2-13B,"['dem', 'obil', 'ise']",Incorrect,Correct,"['mobil', 'ise']",False,Incorrect,"['de', '-', 'm', 'obil', 'ise']",Correct,Correct,sentencepiece,Under-segmented,dem
19388,demobilise,mobilise,de-mobilise,de,BERT-base,"['demo', 'bilis', 'e']",Incorrect,Correct,"['mob', 'ilis', 'e']",True,Incorrect,"['de', '-', 'mob', 'ilis', 'e']",Correct,Correct,wordpiece,Under-segmented,demo
19389,demobilise,mobilise,de-mobilise,de,ELECTRA-base,"['demo', 'bilis', 'e']",Incorrect,Correct,"['mob', 'ilis', 'e']",True,Incorrect,"['de', '-', 'mob', 'ilis', 'e']",Correct,Correct,wordpiece,Under-segmented,demo
19390,demobilize,mobilize,de-mobilize,de,GPT-2,"['dem', 'obil', 'ize']",Incorrect,Correct,"['m', 'obil', 'ize']",False,Incorrect,"['de', '-', 'm', 'obil', 'ize']",Correct,Correct,byte_level_bpe,Under-segmented,dem
19392,demobilize,mobilize,de-mobilize,de,GPT-4,"['dem', 'obil', 'ize']",Incorrect,Correct,"['m', 'obil', 'ize']",False,Incorrect,"['de', '-m', 'obil', 'ize']",Correct,Correct,byte_level_bpe,Under-segmented,dem
19393,demobilize,mobilize,de-mobilize,de,RoBERTa-base,"['dem', 'obil', 'ize']",Incorrect,Correct,"['m', 'obil', 'ize']",False,Incorrect,"['de', '-', 'm', 'obil', 'ize']",Correct,Correct,byte_level_bpe,Under-segmented,dem
19396,demobilize,mobilize,de-mobilize,de,LLama-2-13B,"['dem', 'obil', 'ize']",Incorrect,Correct,"['mobil', 'ize']",False,Incorrect,"['de', '-', 'm', 'obil', 'ize']",Correct,Correct,sentencepiece,Under-segmented,dem
19398,demobilize,mobilize,de-mobilize,de,BERT-base,"['demo', 'bil', 'ize']",Incorrect,Correct,"['mob', 'ili', 'ze']",False,Incorrect,"['de', '-', 'mob', 'ili', 'ze']",Correct,Correct,wordpiece,Under-segmented,demo
19399,demobilize,mobilize,de-mobilize,de,ELECTRA-base,"['demo', 'bil', 'ize']",Incorrect,Correct,"['mob', 'ili', 'ze']",False,Incorrect,"['de', '-', 'mob', 'ili', 'ze']",Correct,Correct,wordpiece,Under-segmented,demo
19400,denazify,nazify,de-nazify,de,GPT-2,"['den', 'az', 'ify']",Incorrect,Correct,"['n', 'az', 'ify']",False,Incorrect,"['de', '-', 'n', 'az', 'ify']",Correct,Correct,byte_level_bpe,Under-segmented,den
19402,denazify,nazify,de-nazify,de,GPT-4,"['den', 'az', 'ify']",Incorrect,Correct,"['naz', 'ify']",False,Incorrect,"['de', '-n', 'az', 'ify']",Correct,Correct,byte_level_bpe,Under-segmented,den
19403,denazify,nazify,de-nazify,de,RoBERTa-base,"['den', 'az', 'ify']",Incorrect,Correct,"['n', 'az', 'ify']",False,Incorrect,"['de', '-', 'n', 'az', 'ify']",Correct,Correct,byte_level_bpe,Under-segmented,den
19404,denazify,nazify,de-nazify,de,XLNet-base,"['den', 'az', 'ify']",Incorrect,Correct,"['na', 'z', 'ify']",False,Incorrect,"['de', '-', 'na', 'z', 'ify']",Correct,Correct,sentencepiece,Under-segmented,den
19405,denazify,nazify,de-nazify,de,Flan-T5-xxl,"['den', 'a', 'z', 'ify']",Incorrect,Correct,"['naz', 'ify']",False,Incorrect,"['de', '-', 'n', 'a', 'z', 'ify']",Correct,Correct,sentencepiece,Under-segmented,den
19406,denazify,nazify,de-nazify,de,LLama-2-13B,"['den', 'az', 'ify']",Incorrect,Correct,"['naz', 'ify']",False,Incorrect,"['de', '-', 'n', 'az', 'ify']",Correct,Correct,sentencepiece,Under-segmented,den
19408,denazify,nazify,de-nazify,de,BERT-base,"['den', 'azi', 'fy']",Incorrect,Correct,"['nazi', 'fy']",False,Incorrect,"['de', '-', 'nazi', 'fy']",Correct,Correct,wordpiece,Under-segmented,den
19409,denazify,nazify,de-nazify,de,ELECTRA-base,"['den', 'azi', 'fy']",Incorrect,Correct,"['nazi', 'fy']",False,Incorrect,"['de', '-', 'nazi', 'fy']",Correct,Correct,wordpiece,Under-segmented,den
19410,denitrify,nitrify,de-nitrify,de,GPT-2,"['den', 'it', 'r', 'ify']",Incorrect,Correct,"['nit', 'r', 'ify']",False,Incorrect,"['de', '-', 'nit', 'r', 'ify']",Correct,Correct,byte_level_bpe,Under-segmented,den
19412,denitrify,nitrify,de-nitrify,de,GPT-4,"['den', 'itr', 'ify']",Incorrect,Correct,"['n', 'itr', 'ify']",False,Incorrect,"['de', '-n', 'itr', 'ify']",Correct,Correct,byte_level_bpe,Under-segmented,den
19413,denitrify,nitrify,de-nitrify,de,RoBERTa-base,"['den', 'it', 'r', 'ify']",Incorrect,Correct,"['nit', 'r', 'ify']",False,Incorrect,"['de', '-', 'nit', 'r', 'ify']",Correct,Correct,byte_level_bpe,Under-segmented,den
19415,denitrify,nitrify,de-nitrify,de,Flan-T5-xxl,"['den', 'it', 'r', 'ify']",Incorrect,Correct,"['n', 'it', 'r', 'ify']",False,Incorrect,"['de', '-', 'n', 'it', 'r', 'ify']",Correct,Correct,sentencepiece,Under-segmented,den
19416,denitrify,nitrify,de-nitrify,de,LLama-2-13B,"['den', 'it', 'r', 'ify']",Incorrect,Correct,"['nit', 'r', 'ify']",False,Incorrect,"['de', '-', 'nit', 'r', 'ify']",Correct,Correct,sentencepiece,Under-segmented,den
19417,denitrify,nitrify,de-nitrify,de,ALBERT,"['den', 'it', 'rif', 'y']",Incorrect,Correct,"['nit', 'rif', 'y']",False,Incorrect,"['de', '-', 'ni', 'tri', 'fy']",Correct,Correct,sentencepiece,Under-segmented,den
19418,denitrify,nitrify,de-nitrify,de,BERT-base,"['den', 'it', 'ri', 'fy']",Incorrect,Correct,"['ni', 'tri', 'fy']",False,Incorrect,"['de', '-', 'ni', 'tri', 'fy']",Correct,Correct,wordpiece,Under-segmented,den
19419,denitrify,nitrify,de-nitrify,de,ELECTRA-base,"['den', 'it', 'ri', 'fy']",Incorrect,Correct,"['ni', 'tri', 'fy']",False,Incorrect,"['de', '-', 'ni', 'tri', 'fy']",Correct,Correct,wordpiece,Under-segmented,den
19430,depreciate,appreciate,de-preciate,de,GPT-2,"['dep', 'reci', 'ate']",Incorrect,Correct,"['app', 'reci', 'ate']",False,Incorrect,"['de', '-', 'pre', 'ci', 'ate']",Correct,Correct,byte_level_bpe,Under-segmented,dep
19433,depreciate,appreciate,de-preciate,de,RoBERTa-base,"['dep', 'reci', 'ate']",Incorrect,Correct,"['app', 'reci', 'ate']",False,Incorrect,"['de', '-', 'pre', 'ci', 'ate']",Correct,Correct,byte_level_bpe,Under-segmented,dep
19436,depreciate,appreciate,de-preciate,de,LLama-2-13B,"['dep', 'reci', 'ate']",Incorrect,Correct,['appreciate'],False,Not segmented,"['de', '-', 'pre', 'ci', 'ate']",Correct,Correct,sentencepiece,Under-segmented,dep
19437,depreciate,appreciate,de-preciate,de,ALBERT,"['dep', 'reci', 'ate']",Incorrect,Correct,['appreciate'],False,Not segmented,"['de', '-', 'pre', 'ci', 'ate']",Correct,Correct,sentencepiece,Under-segmented,dep
19440,desegregate,segregate,de-segregate,de,GPT-2,"['des', 'eg', 'regate']",Incorrect,Correct,"['se', 'greg', 'ate']",False,Incorrect,"['de', '-', 'se', 'greg', 'ate']",Correct,Correct,byte_level_bpe,Under-segmented,des
19442,desegregate,segregate,de-segregate,de,GPT-4,"['des', 'eg', 'reg', 'ate']",Incorrect,Correct,"['se', 'gregate']",False,Incorrect,"['de', '-se', 'gregate']",Correct,Correct,byte_level_bpe,Under-segmented,des
19443,desegregate,segregate,de-segregate,de,RoBERTa-base,"['des', 'eg', 'regate']",Incorrect,Correct,"['se', 'greg', 'ate']",False,Incorrect,"['de', '-', 'se', 'greg', 'ate']",Correct,Correct,byte_level_bpe,Under-segmented,des
